source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,ped_bridge_mode_label,ped_bridge_value_delta,ped_bridge_population_warning
Current finalist Base case,2046,FY2046,Key volumes,PED volume,ped_volume,1095.5697665163955,million litres,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,extrapolated petrol VKT * bridge-vintage litres intensity / 100,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Key volumes,Heavy RUC net km,heavy_ruc_net_km,3732.733320245248,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,"FY2030 Heavy anchor * Current growth geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045)",source_backed,post_model_structural_extrapolation,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Key volumes,Light RUC net km,light_ruc_net_km,7680.843975198953,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM conventional share",source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,33509.46313744956,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM Light BEV share",source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Key volumes,PHEV RUC net km,phev_ruc_net_km,3523.7347858533367,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM PHEV share",source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Key volumes,Current finalist Light RUC conventional modelled km,current_light_ruc_conventional_modelled_km,7457.474598258262,million km,audit_only,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,conventional class of the structural pool,source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,Light RUC net revenue,light_ruc_net_revenue,1161.343609050086,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,conventional Light RUC km * BEFU26 conventional Light effective rate,source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,5066.63082638237,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,262.7472843071541,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,allocated PHEV RUC km * BEFU26 PHEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,2316.5156348776068,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,extrapolated Heavy RUC km * BEFU26 effective rate,source_backed,post_model_structural_extrapolation,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,FED,Gross PED,gross_ped_revenue,1730.7205488726993,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,extrapolated PED litres * BEFU26 PED rate,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,748.576862526381,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,427.32165167945277,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,FED,LPG,gross_lpg_revenue,45.1859672028516,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,FED,FED refunds,fed_refunds,66.6787339973973,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,RUC admin,ruc_admin_revenue,80.0022843834548,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,RUC refunds,ruc_refunds,293.713955398411,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,MR1,mr1_revenue,473.242288034574,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,MR2,mr2_revenue,32.9350280886836,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,MR13,coo_revenue,0.0,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,MVR admin,mvr_admin_revenue,67.7720795706125,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,MVR refunds,mvr_refunds,2.18765418784998,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,TUC,TUC net revenue,tuc_net_revenue,17.5578996928248,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Key volumes,TUC GTK,tuc_gtk,8179315222.66,tonne-km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,Gross RUC,gross_ruc_revenue,9528.27296169508,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,light + heavy + light BEV + BEFU26 heavy BEV + PHEV RUC revenue + BEFU26 ruc_refunds,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,RUC net admin,ruc_revenue_net_admin,9448.270677311626,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross_ruc_revenue - BEFU26 ruc_admin_revenue,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,RUC,RUC net admin/refunds,total_ruc_net_revenue,9154.556721913215,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,ruc_revenue_net_admin - BEFU26 ruc_refunds,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,FED,Gross FED,gross_fed_revenue,1775.9065160755508,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross_ped_revenue + BEFU26 LPG + BEFU26 CNG,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,FED,Net FED,net_fed_revenue,1709.2277820781535,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross_fed_revenue - BEFU26 fed_refunds,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,Gross MVR,gross_mvr_revenue,506.17731612325764,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,MR1 + MR2 + COO,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,438.40523655264514,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,MR1 + MR2 - mvr_admin_revenue,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,MVR,MVR net admin/refunds/COO,net_mvr_revenue,436.21758236479513,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,mvr_revenue_net_admin_coo - mvr_refunds,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Totals,Total gross revenues,total_gross_revenue,11827.914693586714,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,gross RUC + gross FED + gross MVR + TUC,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Totals,Total admin fees,total_admin_fees,147.77436395406733,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,ruc_admin + mvr_admin + coo,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Totals,Total revenues net of admin fees,total_revenue_net_admin,11680.140329632646,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,total_gross_revenue - total_admin_fees,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Totals,Total refunds,total_refunds,362.58034358365825,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,ruc + fed + mvr refunds,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2046,FY2046,Totals,Total NLTF revenue,total_nltf_net_revenue,11317.559986048987,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2046,total_revenue_net_admin - total_refunds,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,PED VKT per capita,ped_vkt_per_capita,2163.7945578233357,km/person,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,"FY2030 petrol anchor * Current growth geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) / scenario population",source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,Light petrol VKT,light_petrol_vkt,13471.111856152038,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,"FY2030 petrol anchor * Current growth geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045)",source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,PED volume,ped_volume,980.2322851397468,million litres,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,extrapolated petrol VKT * bridge-vintage litres intensity / 100,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,Heavy RUC net km,heavy_ruc_net_km,3674.343470439415,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,"FY2030 Heavy anchor * Current growth geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045)",source_backed,post_model_structural_extrapolation,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,Light RUC net km,light_ruc_net_km,7292.902940669605,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM conventional share",source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,35904.76590433538,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM Light BEV share",source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,PHEV RUC net km,phev_ruc_net_km,3397.586213069626,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM PHEV share",source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,Current finalist Light RUC conventional modelled km,current_light_ruc_conventional_modelled_km,7080.815416016549,million km,audit_only,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,conventional class of the structural pool,source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,RUC,Light RUC net revenue,light_ruc_net_revenue,1130.582278377304,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,conventional Light RUC km * BEFU26 conventional Light effective rate,source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,5566.136334319584,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,259.7454659891725,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,allocated PHEV RUC km * BEFU26 PHEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,2338.0031219579523,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,extrapolated Heavy RUC km * BEFU26 effective rate,source_backed,post_model_structural_extrapolation,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,FED,Gross PED,gross_ped_revenue,1587.700726472447,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,extrapolated PED litres * BEFU26 PED rate,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,833.62655925199,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,489.38807158215786,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,FED,LPG,gross_lpg_revenue,45.2696523640375,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,FED,FED refunds,fed_refunds,61.4417326492604,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2047,FY2047,RUC,RUC admin,ruc_admin_revenue,82.9554869738818,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2047,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
